"id","age_months","age_years","age_years_cont","age_zscored","stim_set","highest_count","knower_level","knower_level_cp_subset","trial","magnitude","set_chosen","count","correction_after_prompt","final_count","set_asked","n_bunnies","n_lions","trial_ratio","correct_set_chosen","target_count","correct_count","correct_set_chosen_or_correct_count","correct_count_when_correct_set_chosen","count_error","correct_count_approx"
"d33ae3f6-52fb-4c72-b3f9-26770a5a6aea",62,5,5.1972602739726,1.1946747055919,3,79,"CP","CP",4,"large","bunny",8,NA,8,"bunny",8,5,"5-8",1,8,1,1,1,0,1
"d33ae3f6-52fb-4c72-b3f9-26770a5a6aea",62,5,5.1972602739726,1.1946747055919,3,79,"CP","CP",5,"small","lion",1,NA,1,"lion",2,1,"1-2",1,1,1,1,1,0,1
"d33ae3f6-52fb-4c72-b3f9-26770a5a6aea",62,5,5.1972602739726,1.1946747055919,3,79,"CP","CP",6,"large","bunny",6,NA,6,"bunny",6,7,"6-7",1,6,1,1,1,0,1
"e254df2a-95ca-4a33-b220-a36f76439e5b",28,2,2.37260273972603,-2.00748211610379,3,NA,"3","subset",1,"small",NA,2,NA,2,"lion",2,3,"2-3",0,3,0,0,0,-1,1
"e254df2a-95ca-4a33-b220-a36f76439e5b",28,2,2.37260273972603,-2.00748211610379,3,NA,"3","subset",2,"small",NA,1,NA,1,"bunny",1,3,"1-3",0,1,1,1,0,0,1
"e254df2a-95ca-4a33-b220-a36f76439e5b",28,2,2.37260273972603,-2.00748211610379,3,NA,"3","subset",3,"large",NA,5,NA,5,"lion",5,7,"5-7",0,7,0,0,0,-2,0
"e254df2a-95ca-4a33-b220-a36f76439e5b",28,2,2.37260273972603,-2.00748211610379,3,NA,"3","subset",4,"large",NA,4,NA,4,"bunny",8,5,"5-8",0,8,0,0,0,-4,0
"e254df2a-95ca-4a33-b220-a36f76439e5b",28,2,2.37260273972603,-2.00748211610379,3,NA,"3","subset",5,"small",NA,4,NA,4,"lion",2,1,"1-2",0,1,0,0,0,3,0
"e254df2a-95ca-4a33-b220-a36f76439e5b",28,2,2.37260273972603,-2.00748211610379,3,NA,"3","subset",6,"large",NA,7,NA,7,"bunny",6,7,"6-7",0,6,0,0,0,1,1
"40e78a41-c27a-46fc-8d21-c24c228c11d1",32,2,2.66849315068493,-1.67204764787573,3,10,"3","subset",1,"small",NA,5,NA,5,"lion",2,3,"2-3",0,3,0,0,0,2,0
"40e78a41-c27a-46fc-8d21-c24c228c11d1",32,2,2.66849315068493,-1.67204764787573,3,10,"3","subset",2,"small",NA,5,NA,5,"bunny",1,3,"1-3",0,1,0,0,0,4,0
"40e78a41-c27a-46fc-8d21-c24c228c11d1",32,2,2.66849315068493,-1.67204764787573,3,10,"3","subset",3,"large",NA,5,NA,5,"lion",5,7,"5-7",0,7,0,0,0,-2,0
"40e78a41-c27a-46fc-8d21-c24c228c11d1",32,2,2.66849315068493,-1.67204764787573,3,10,"3","subset",4,"large",NA,5,NA,5,"bunny",8,5,"5-8",0,8,0,0,0,-3,0
"40e78a41-c27a-46fc-8d21-c24c228c11d1",32,2,2.66849315068493,-1.67204764787573,3,10,"3","subset",5,"small",NA,5,NA,5,"lion",2,1,"1-2",0,1,0,0,0,4,0
"40e78a41-c27a-46fc-8d21-c24c228c11d1",32,2,2.66849315068493,-1.67204764787573,3,10,"3","subset",6,"large",NA,5,NA,5,"bunny",6,7,"6-7",0,6,0,0,0,-1,1
"db6a0004-9b6e-4c32-8a92-55715700c4e5",51,4,4.32328767123288,0.203900674436782,5,NA,"3","subset",1,"small",NA,4,NA,4,"lion",3,1,"1-3",0,1,0,0,0,3,0
"db6a0004-9b6e-4c32-8a92-55715700c4e5",51,4,4.32328767123288,0.203900674436782,5,NA,"3","subset",2,"small",NA,4,NA,4,"lion",2,1,"1-2",0,1,0,0,0,3,0
"db6a0004-9b6e-4c32-8a92-55715700c4e5",51,4,4.32328767123288,0.203900674436782,5,NA,"3","subset",3,"large",NA,6,NA,6,"bunny",7,6,"6-7",0,7,0,0,0,-1,1
"db6a0004-9b6e-4c32-8a92-55715700c4e5",51,4,4.32328767123288,0.203900674436782,5,NA,"3","subset",4,"small",NA,4,NA,4,"lion",2,3,"2-3",0,3,0,0,0,1,1
"db6a0004-9b6e-4c32-8a92-55715700c4e5",51,4,4.32328767123288,0.203900674436782,5,NA,"3","subset",5,"large",NA,6,NA,6,"bunny",5,8,"5-8",0,5,0,0,0,1,1
"db6a0004-9b6e-4c32-8a92-55715700c4e5",51,4,4.32328767123288,0.203900674436782,5,NA,"3","subset",6,"large",NA,6,NA,6,"bunny",7,5,"5-7",0,7,0,0,0,-1,1
"d08f4f08-1365-4274-a802-278e8e6de696",62,5,5.2027397260274,1.20088645500353,5,12,"CP","CP",1,"small","lion",1,NA,1,"lion",3,1,"1-3",1,1,1,1,1,0,1
"d08f4f08-1365-4274-a802-278e8e6de696",62,5,5.2027397260274,1.20088645500353,5,12,"CP","CP",2,"small","lion",1,NA,1,"lion",2,1,"1-2",1,1,1,1,1,0,1
"d08f4f08-1365-4274-a802-278e8e6de696",62,5,5.2027397260274,1.20088645500353,5,12,"CP","CP",3,"large","bunny",7,NA,7,"bunny",7,6,"6-7",1,7,1,1,1,0,1
"d08f4f08-1365-4274-a802-278e8e6de696",62,5,5.2027397260274,1.20088645500353,5,12,"CP","CP",4,"small","lion",3,NA,3,"lion",2,3,"2-3",1,3,1,1,1,0,1
"d08f4f08-1365-4274-a802-278e8e6de696",62,5,5.2027397260274,1.20088645500353,5,12,"CP","CP",5,"large","bunny",5,NA,5,"bunny",5,8,"5-8",1,5,1,1,1,0,1
"d08f4f08-1365-4274-a802-278e8e6de696",62,5,5.2027397260274,1.20088645500353,5,12,"CP","CP",6,"large","bunny",7,NA,7,"bunny",7,5,"5-7",1,7,1,1,1,0,1
"ee8e7532-1223-4289-b60e-38c3c0804f91",62,5,5.2027397260274,1.20088645500353,4,26,"CP","CP",1,"large","bunny",5,6,6,"bunny",5,8,"5-8",1,5,0,1,0,1,1
"ee8e7532-1223-4289-b60e-38c3c0804f91",62,5,5.2027397260274,1.20088645500353,4,26,"CP","CP",2,"large","lion",8,NA,8,"lion",6,7,"6-7",1,7,0,1,0,1,1
"ee8e7532-1223-4289-b60e-38c3c0804f91",62,5,5.2027397260274,1.20088645500353,4,26,"CP","CP",3,"small","lion",2,NA,2,"lion",1,2,"1-2",1,2,1,1,1,0,1
"ee8e7532-1223-4289-b60e-38c3c0804f91",62,5,5.2027397260274,1.20088645500353,4,26,"CP","CP",4,"large","bunny",8,NA,8,"bunny",7,5,"5-7",1,7,0,1,0,1,1
"ee8e7532-1223-4289-b60e-38c3c0804f91",62,5,5.2027397260274,1.20088645500353,4,26,"CP","CP",5,"small","bunny",3,NA,3,"lion",3,2,"2-3",0,2,0,0,0,1,1
"ee8e7532-1223-4289-b60e-38c3c0804f91",62,5,5.2027397260274,1.20088645500353,4,26,"CP","CP",6,"small","lion",1,NA,1,"bunny",3,1,"1-3",0,3,0,0,0,-2,0
"43982895-66ca-4df8-adc9-e9cd87d0189f",27,2,2.26027397260274,-2.13482297904222,3,1,"1","subset",1,"small",NA,NA,NA,NA,"lion",2,3,"2-3",0,3,0,0,0,NA,0
"43982895-66ca-4df8-adc9-e9cd87d0189f",27,2,2.26027397260274,-2.13482297904222,3,1,"1","subset",2,"small",NA,NA,NA,NA,"bunny",1,3,"1-3",0,1,0,0,0,NA,0
"43982895-66ca-4df8-adc9-e9cd87d0189f",27,2,2.26027397260274,-2.13482297904222,3,1,"1","subset",3,"large",NA,NA,NA,NA,"lion",5,7,"5-7",0,7,0,0,0,NA,0
"43982895-66ca-4df8-adc9-e9cd87d0189f",27,2,2.26027397260274,-2.13482297904222,3,1,"1","subset",4,"large",NA,NA,NA,NA,"bunny",8,5,"5-8",0,8,0,0,0,NA,0
"43982895-66ca-4df8-adc9-e9cd87d0189f",27,2,2.26027397260274,-2.13482297904222,3,1,"1","subset",5,"small",NA,NA,NA,NA,"lion",2,1,"1-2",0,1,0,0,0,NA,0
"43982895-66ca-4df8-adc9-e9cd87d0189f",27,2,2.26027397260274,-2.13482297904222,3,1,"1","subset",6,"large",NA,NA,NA,NA,"bunny",6,7,"6-7",0,6,0,0,0,NA,0
"34f1a759-5e50-43c2-8607-51a8938cba4b",36,3,3.07123287671233,-1.21548406612086,1,6,"3","subset",1,"small",NA,1,NA,1,"lion",3,1,"1-3",0,1,1,1,0,0,1
"34f1a759-5e50-43c2-8607-51a8938cba4b",36,3,3.07123287671233,-1.21548406612086,1,6,"3","subset",2,"large",NA,5,NA,5,"lion",5,7,"5-7",0,7,0,0,0,-2,0
"34f1a759-5e50-43c2-8607-51a8938cba4b",36,3,3.07123287671233,-1.21548406612086,1,6,"3","subset",3,"large",NA,NA,NA,NA,"bunny",6,7,"6-7",0,6,0,0,0,NA,0
"34f1a759-5e50-43c2-8607-51a8938cba4b",36,3,3.07123287671233,-1.21548406612086,1,6,"3","subset",4,"small",NA,2,NA,2,"bunny",2,3,"2-3",0,2,1,1,0,0,1
"34f1a759-5e50-43c2-8607-51a8938cba4b",36,3,3.07123287671233,-1.21548406612086,1,6,"3","subset",5,"small",NA,2,NA,2,"lion",1,2,"1-2",0,2,1,1,0,0,1
"34f1a759-5e50-43c2-8607-51a8938cba4b",36,3,3.07123287671233,-1.21548406612086,1,6,"3","subset",6,"large",NA,5,NA,5,"bunny",8,5,"5-8",0,8,0,0,0,-3,0
"315fc32c-df30-4a3f-bde6-37cebaa1cabf",57,4,4.75890410958904,0.697734752661432,6,11,"CP","CP",1,"large","lion",5,NA,5,"lion",8,5,"5-8",1,5,1,1,1,0,1
"315fc32c-df30-4a3f-bde6-37cebaa1cabf",57,4,4.75890410958904,0.697734752661432,6,11,"CP","CP",2,"small","lion",2,NA,2,"lion",1,2,"1-2",1,2,1,1,1,0,1
"315fc32c-df30-4a3f-bde6-37cebaa1cabf",57,4,4.75890410958904,0.697734752661432,6,11,"CP","CP",3,"small","bunny",3,NA,3,"bunny",3,1,"1-3",1,3,1,1,1,0,1
"315fc32c-df30-4a3f-bde6-37cebaa1cabf",57,4,4.75890410958904,0.697734752661432,6,11,"CP","CP",4,"large","bunny",6,NA,6,"bunny",6,7,"6-7",1,6,1,1,1,0,1
"315fc32c-df30-4a3f-bde6-37cebaa1cabf",57,4,4.75890410958904,0.697734752661432,6,11,"CP","CP",5,"small","lion",2,NA,2,"lion",3,2,"2-3",1,2,1,1,1,0,1
"315fc32c-df30-4a3f-bde6-37cebaa1cabf",57,4,4.75890410958904,0.697734752661432,6,11,"CP","CP",6,"large","bunny",7,NA,7,"bunny",7,5,"5-7",1,7,1,1,1,0,1
"8c20f94b-cdb8-4fe7-b2eb-cb4bc3c7d578",33,2,2.77808219178082,-1.54781265964311,2,3,"2","subset",1,"large",NA,3,NA,3,"lion",6,7,"6-7",0,7,0,0,0,-4,0
"8c20f94b-cdb8-4fe7-b2eb-cb4bc3c7d578",33,2,2.77808219178082,-1.54781265964311,2,3,"2","subset",2,"small",NA,3,NA,3,"bunny",1,2,"1-2",0,1,0,0,0,2,0
"8c20f94b-cdb8-4fe7-b2eb-cb4bc3c7d578",33,2,2.77808219178082,-1.54781265964311,2,3,"2","subset",3,"large",NA,5,NA,5,"bunny",7,5,"5-7",0,7,0,0,0,-2,0
"8c20f94b-cdb8-4fe7-b2eb-cb4bc3c7d578",33,2,2.77808219178082,-1.54781265964311,2,3,"2","subset",4,"small",NA,5,NA,5,"lion",3,1,"1-3",0,1,0,0,0,4,0
"8c20f94b-cdb8-4fe7-b2eb-cb4bc3c7d578",33,2,2.77808219178082,-1.54781265964311,2,3,"2","subset",5,"large",NA,5,NA,5,"bunny",5,8,"5-8",0,5,1,1,0,0,1
"8c20f94b-cdb8-4fe7-b2eb-cb4bc3c7d578",33,2,2.77808219178082,-1.54781265964311,2,3,"2","subset",6,"small",NA,5,NA,5,"lion",2,3,"2-3",0,3,0,0,0,2,0
"91600957-bdcb-452a-a19f-f593b5bce8f9",68,5,5.71232876712329,1.7785791502852,4,11,"CP","CP",1,"large",NA,9,NA,9,"bunny",5,8,"5-8",0,5,0,0,0,4,0
"91600957-bdcb-452a-a19f-f593b5bce8f9",68,5,5.71232876712329,1.7785791502852,4,11,"CP","CP",2,"large",NA,10,NA,10,"lion",6,7,"6-7",0,7,0,0,0,3,0
"91600957-bdcb-452a-a19f-f593b5bce8f9",68,5,5.71232876712329,1.7785791502852,4,11,"CP","CP",3,"small",NA,2,NA,2,"lion",1,2,"1-2",0,2,1,1,0,0,1
"91600957-bdcb-452a-a19f-f593b5bce8f9",68,5,5.71232876712329,1.7785791502852,4,11,"CP","CP",4,"large",NA,NA,NA,NA,"bunny",7,5,"5-7",0,7,0,0,0,NA,0
"91600957-bdcb-452a-a19f-f593b5bce8f9",68,5,5.71232876712329,1.7785791502852,4,11,"CP","CP",5,"small",NA,3,NA,3,"lion",3,2,"2-3",0,2,0,0,0,1,1
"91600957-bdcb-452a-a19f-f593b5bce8f9",68,5,5.71232876712329,1.7785791502852,4,11,"CP","CP",6,"small",NA,3,NA,3,"bunny",3,1,"1-3",0,3,1,1,0,0,1
"643a11d1-bba6-4002-8835-096b177b47a9",47,3,3.97260273972603,-0.19365128790759,4,12,"5","subset",1,"large","bunny",5,NA,5,"bunny",5,8,"5-8",1,5,1,1,1,0,1
"643a11d1-bba6-4002-8835-096b177b47a9",47,3,3.97260273972603,-0.19365128790759,4,12,"5","subset",2,"large","lion",8,NA,8,"lion",6,7,"6-7",1,7,0,1,0,1,1
"643a11d1-bba6-4002-8835-096b177b47a9",47,3,3.97260273972603,-0.19365128790759,4,12,"5","subset",3,"small","lion",2,NA,2,"lion",1,2,"1-2",1,2,1,1,1,0,1
"643a11d1-bba6-4002-8835-096b177b47a9",47,3,3.97260273972603,-0.19365128790759,4,12,"5","subset",4,"large","bunny",7,NA,7,"bunny",7,5,"5-7",1,7,1,1,1,0,1
"643a11d1-bba6-4002-8835-096b177b47a9",47,3,3.97260273972603,-0.19365128790759,4,12,"5","subset",5,"small","bunny",3,NA,3,"lion",3,2,"2-3",0,2,0,0,0,1,1
"643a11d1-bba6-4002-8835-096b177b47a9",47,3,3.97260273972603,-0.19365128790759,4,12,"5","subset",6,"small","bunny",3,NA,3,"bunny",3,1,"1-3",1,3,1,1,1,0,1
"81f2d7b5-5660-47a2-b716-50aff913aa54",38,3,3.21917808219178,-1.04776683200683,2,1,"1","subset",1,"large","lion",4,NA,4,"lion",6,7,"6-7",1,7,0,1,0,-3,0
"81f2d7b5-5660-47a2-b716-50aff913aa54",38,3,3.21917808219178,-1.04776683200683,2,1,"1","subset",2,"small","bunny",1,NA,1,"bunny",1,2,"1-2",1,1,1,1,1,0,1
"81f2d7b5-5660-47a2-b716-50aff913aa54",38,3,3.21917808219178,-1.04776683200683,2,1,"1","subset",3,"large","bunny",4,NA,4,"bunny",7,5,"5-7",1,7,0,1,0,-3,0
"81f2d7b5-5660-47a2-b716-50aff913aa54",38,3,3.21917808219178,-1.04776683200683,2,1,"1","subset",4,"small",NA,4,NA,4,"lion",3,1,"1-3",0,1,0,0,0,3,0
"81f2d7b5-5660-47a2-b716-50aff913aa54",38,3,3.21917808219178,-1.04776683200683,2,1,"1","subset",5,"large","bunny",5,NA,5,"bunny",5,8,"5-8",1,5,1,1,1,0,1
"81f2d7b5-5660-47a2-b716-50aff913aa54",38,3,3.21917808219178,-1.04776683200683,2,1,"1","subset",6,"small",NA,5,NA,5,"lion",2,3,"2-3",0,3,0,0,0,2,0
"eb3cd3dc-452f-4ae1-aa12-b16caa42bd08",37,3,3.11506849315069,-1.16579007082781,6,10,"2","subset",1,"large",NA,3,NA,3,"lion",8,5,"5-8",0,5,0,0,0,-2,0
"eb3cd3dc-452f-4ae1-aa12-b16caa42bd08",37,3,3.11506849315069,-1.16579007082781,6,10,"2","subset",2,"small",NA,3,NA,3,"lion",1,2,"1-2",0,2,0,0,0,1,1
"eb3cd3dc-452f-4ae1-aa12-b16caa42bd08",37,3,3.11506849315069,-1.16579007082781,6,10,"2","subset",3,"small",NA,3,NA,3,"bunny",3,1,"1-3",0,3,1,1,0,0,1
"eb3cd3dc-452f-4ae1-aa12-b16caa42bd08",37,3,3.11506849315069,-1.16579007082781,6,10,"2","subset",4,"large",NA,3,NA,3,"bunny",6,7,"6-7",0,6,0,0,0,-3,0
"eb3cd3dc-452f-4ae1-aa12-b16caa42bd08",37,3,3.11506849315069,-1.16579007082781,6,10,"2","subset",5,"small",NA,3,NA,3,"lion",3,2,"2-3",0,2,0,0,0,1,1
"eb3cd3dc-452f-4ae1-aa12-b16caa42bd08",37,3,3.11506849315069,-1.16579007082781,6,10,"2","subset",6,"large",NA,3,NA,3,"bunny",7,5,"5-7",0,7,0,0,0,-4,0
"bf4c08ab-3289-483d-9a40-ae40452e82de",48,4,4.06027397260274,-0.0942632973214967,5,13,"3","subset",1,"small",NA,3,NA,3,"lion",3,1,"1-3",0,1,0,0,0,2,0
"bf4c08ab-3289-483d-9a40-ae40452e82de",48,4,4.06027397260274,-0.0942632973214967,5,13,"3","subset",2,"small",NA,3,9,9,"lion",2,1,"1-2",0,1,0,0,0,8,0
"bf4c08ab-3289-483d-9a40-ae40452e82de",48,4,4.06027397260274,-0.0942632973214967,5,13,"3","subset",3,"large",NA,5,9,9,"bunny",7,6,"6-7",0,7,0,0,0,2,0
"bf4c08ab-3289-483d-9a40-ae40452e82de",48,4,4.06027397260274,-0.0942632973214967,5,13,"3","subset",4,"small",NA,NA,NA,NA,"lion",2,3,"2-3",0,3,0,0,0,NA,0
"bf4c08ab-3289-483d-9a40-ae40452e82de",48,4,4.06027397260274,-0.0942632973214967,5,13,"3","subset",5,"large","bunny",5,9,9,"bunny",5,8,"5-8",1,5,0,1,0,4,0
"bf4c08ab-3289-483d-9a40-ae40452e82de",48,4,4.06027397260274,-0.0942632973214967,5,13,"3","subset",6,"large",NA,5,9,9,"bunny",7,5,"5-7",0,7,0,0,0,2,0
